time,lAnkle/0,lAnkle/1,lAnkle/2,lEar/0,lEar/1,lEar/2,lElbow/0,lElbow/1,lElbow/2,lEye/0,lEye/1,lEye/2,lHip/0,lHip/1,lHip/2,lKnee/0,lKnee/1,lKnee/2,lShoulder/0,lShoulder/1,lShoulder/2,lWrist/0,lWrist/1,lWrist/2,neck/0,neck/1,neck/2,nose/0,nose/1,nose/2,rAnkle/0,rAnkle/1,rAnkle/2,rEar/0,rEar/1,rEar/2,rElbow/0,rElbow/1,rElbow/2,rEye/0,rEye/1,rEye/2,rHip/0,rHip/1,rHip/2,rKnee/0,rKnee/1,rKnee/2,rShoulder/0,rShoulder/1,rShoulder/2,rWrist/0,rWrist/1,rWrist/2
-0.798942,-0.112723994,60.00516558,3.336993128,0.91685655,59.84979823,6.442100595,0.289141541,59.15554374,5.001959383,0.624099606,59.74771479,6.469637869,0.641508629,59.44470531,4.337541752,-0.599239529,60.52164055,4.730087407,0.50878125,59.34013911,5.950104458,-0.001478346,59.82228187,5.275480199,0.792365078,59.9719177,5.888801544,0.529483124,59.73842846,6.473370726,0.775638999,60.31849719,1.122800221,0.542853716,60.13316463,6.387093268,1.119559377,61.03790277,4.887122559,0.515015446,59.83036332,6.453594065,0.939918389,59.94198059,4.232868425,0.468492956,60.32100616,2.655707479,1.171766907,60.53288677,5.737744911,0.524252932,60.72173702,5.273717664
-0.795609,-0.123259648,59.99969301,3.309562294,0.918145214,59.84631077,6.438747699,0.28772172,59.14642223,4.998141334,0.623339468,59.75086539,6.468170652,0.643453461,59.44025817,4.334734109,-0.605581127,60.51816906,4.703134277,0.506345906,59.33975203,5.947466449,-0.002489658,59.82133069,5.260357503,0.793525547,59.96911607,5.885629331,0.528560687,59.74369925,6.47242244,0.775124663,60.31746632,1.121260272,0.550249744,60.13771789,6.384569652,1.141702767,61.02218352,4.878161171,0.516036623,59.83585914,6.452368722,0.94381667,59.93636327,4.230095329,0.466941504,60.31769159,2.653745708,1.177539846,60.52701976,5.738363969,0.528815559,60.72862991,5.261136252
-0.792275,-0.13456491,59.99478188,3.279799802,0.919525895,59.84256753,6.435053304,0.287234269,59.13867645,4.994263206,0.622600917,59.75459021,6.466382309,0.645875254,59.43520176,4.331853399,-0.611685635,60.51340557,4.673927401,0.504397423,59.33978076,5.943789642,-0.000952098,59.82375166,5.243597499,0.794986721,59.9666382,5.88219926,0.527697741,59.74980065,6.471167301,0.774577218,60.31668334,1.12052813,0.558706744,60.14286898,6.381864765,1.161887216,61.00896333,4.870348477,0.517361997,59.84217813,6.450868985,0.948604843,59.92987624,4.227261106,0.466833492,60.31397396,2.65202647,1.183483481,60.5207799,5.736629628,0.533067535,60.73079081,5.246839873
-0.788943,-0.146739411,59.98935121,3.251037765,0.920513062,59.83852922,6.431579239,0.286079778,59.13136119,4.990636197,0.621657101,59.75802203,6.464589306,0.64788102,59.43047059,4.329123704,-0.617530404,60.50876471,4.645845383,0.502436124,59.33971408,5.940265945,0.000315529,59.82648161,5.226825603,0.796397151,59.9640822,5.878964707,0.52668883,59.75559803,6.469842907,0.773844526,60.31573356,1.120177893,0.566983791,60.1475236,6.379234531,1.180809492,60.99571716,4.863022027,0.518544397,59.84814539,6.449322099,0.953162236,59.92358251,4.224569319,0.466150347,60.31057327,2.650607485,1.189188479,60.51450382,5.73503723,0.536080119,60.73267723,5.23148628
-0.785613,-0.159475463,59.98340166,3.223245788,0.921043537,59.8343949,6.428302671,0.284334234,59.12434811,4.98728385,0.620506272,59.76105188,6.462713574,0.649632592,59.42603561,4.326522309,-0.623089923,60.50416356,4.618778682,0.500661969,59.33952116,5.936882316,0.001235192,59.82922057,5.210369451,0.797669903,59.96155516,5.875889466,0.525529519,59.76088569,6.468356049,0.773029898,60.31477958,1.120185567,0.574702834,60.1515365,6.376632824,1.197927053,60.98289372,4.856133315,0.519490233,59.85355151,6.447643202,0.957509172,59.9175378,4.221998584,0.464952212,60.30753846,2.649457722,1.194297889,60.50849511,5.733513851,0.537582961,60.73423743,5.215112327
-0.782285,-0.172497674,59.97696269,3.1963569,0.921089462,59.83033845,6.425194399,0.28208233,59.11752057,4.984222511,0.619143528,59.76359572,6.46069114,0.651274514,59.42186572,4.324025301,-0.628346711,60.49951603,4.592604639,0.499230584,59.33918061,5.933625939,0.001728785,59.83172534,5.19449755,0.798737947,59.95914883,5.872936194,0.524204039,59.76550048,6.466633698,0.772224491,60.31395007,1.120522409,0.581546097,60.15482629,6.374024178,1.212848658,60.97089369,4.84962691,0.520110047,59.858238,6.445766492,0.961668378,59.91178737,4.219526363,0.463303357,60.30490551,2.64854344,1.198539135,60.50300677,5.73198738,0.53739034,60.73542379,5.19777174
-0.778952,-0.185592647,59.97007232,3.170212439,0.920654113,59.82649913,6.422213722,0.279410006,59.11075925,4.981457821,0.617565048,59.76559993,6.458466486,0.652937574,59.41791974,4.321602566,-0.633300348,60.4947244,4.567133375,0.498254402,59.33868178,5.930477902,0.001726955,59.83380961,5.179388161,0.799555933,59.95693509,5.870060822,0.522693042,59.76933125,6.464616972,0.771505704,60.31333929,1.121156378,0.587276854,60.15736972,6.371373781,1.225351286,60.96003354,4.843429661,0.520330014,59.86210385,6.443638169,0.965672811,59.90635449,4.217124004,0.461266965,60.30269328,2.647826919,1.201726492,60.49822809,5.730383922,0.53539883,60.73619464,5.179495871
-0.775619,-0.198535813,59.96281086,3.144711536,0.919769836,59.82300348,6.41932671,0.27641799,59.10398023,4.979002139,0.615783464,59.76703019,6.456004137,0.654729804,59.41416893,4.319231639,-0.6379378,60.48970686,4.542252524,0.497811424,59.3380291,5.927431363,0.001177582,59.83532618,5.165216999,0.800094734,59.95497829,5.867229207,0.520991883,59.77229668,6.462270637,0.770940918,60.31301225,1.122048866,0.591711878,60.15917482,6.368658659,1.235296345,60.95059792,4.837488146,0.520099893,59.86508016,6.441225956,0.969542037,59.9012713,4.21477047,0.458915503,60.30091726,2.647270959,1.203736929,60.49430968,5.728637211,0.531598915,60.73651097,5.160395895
-0.772289,-0.211149854,59.95527015,3.119696381,0.91849552,59.81994631,6.416494289,0.273211804,59.09710724,4.976860452,0.613827852,59.76788559,6.45328085,0.656742446,59.41057867,4.3168871,-0.64225594,60.48437937,4.517814636,0.497938239,59.337242,5.924477437,5.87869E-05,59.83617572,5.152085577,0.800346556,59.9533229,5.864404948,0.519113647,59.77436912,6.45957624,0.770582227,60.31300099,1.12315538,0.594761036,60.16028735,6.365854292,1.2426953,60.94277313,4.831742441,0.519405294,59.86715173,6.438510851,0.973299413,59.89655241,4.212441848,0.456323714,60.29957736,2.646834925,1.20452947,60.49133326,5.726683673,0.526084021,60.73634688,5.140591252
-0.768956,-0.223332852,59.94753127,3.094904387,0.916907042,59.81738681,6.413668313,0.269891616,59.09005886,4.975026299,0.611741272,59.76819839,6.450278563,0.659054683,59.40710183,4.314535987,-0.646268063,60.47864328,4.493588829,0.4986338,59.3363523,5.921599296,-0.001619362,59.83630217,5.139997504,0.800323309,59.95199037,5.861544009,0.517089124,59.77557493,6.456524061,0.770465436,60.31330751,1.124429529,0.596429269,60.16078125,6.36292682,1.247705418,60.93663249,4.826117524,0.518268588,59.86835511,6.435478961,0.976978441,59.89218597,4.210106776,0.453560364,60.29865839,2.646475253,1.204137811,60.48930797,5.724458427,0.519030998,60.73569234,5.120161449
-0.76562,-0.235002266,59.93969474,3.070082039,0.915098799,59.81536475,6.410805605,0.266565181,59.08278156,4.973489437,0.609589945,59.76803059,6.446996417,0.661725283,59.4036948,4.312148266,-0.64998309,60.47240782,4.469370405,0.499859788,59.33540669,5.91878509,-0.003805737,59.83568544,5.128917896,0.800054487,59.95098646,5.858607552,0.5149769,59.77598464,6.453124504,0.770611433,60.31390592,1.125818328,0.596800656,60.16074824,6.359845031,1.250589749,60.93217274,4.820551186,0.516752987,59.86876744,6.432132916,0.980605137,59.8881548,4.207736847,0.450699126,60.29813791,2.646147902,1.202663384,60.48818509,5.721904432,0.510724233,60.7345603,5.099232638
-0.76229,-0.246091277,59.93188577,3.045008354,0.913184761,59.81389867,6.407871984,0.263349265,59.07526196,4.972230533,0.607464233,59.76748087,6.44345715,0.664786568,59.40031944,4.309699255,-0.65340457,60.46560027,4.445001552,0.501533192,59.33446679,5.916029066,-0.006397985,59.83434943,5.118770292,0.799589792,59.95029845,5.855565533,0.512864938,59.77572249,6.44941515,0.771022945,60.31474036,1.12725968,0.596050286,60.16030286,6.356585444,1.251738,60.92930176,4.815000154,0.514966678,59.86851542,6.428498575,0.984194963,59.8844357,4.205309002,0.447822033,60.29798365,2.645808633,1.20028836,60.48785073,5.718979325,0.501577577,60.73300134,5.078000166
-0.758958,-0.256637796,59.92419013,3.019303474,0.911280902,59.81297539,6.404820706,0.260341333,59.06747273,4.971206989,0.605457935,59.76668216,6.439680527,0.668267321,59.39691687,4.30715081,-0.656556839,60.45811388,4.420182728,0.503538068,59.33359961,5.913309226,-0.009262083,59.83235389,5.10935364,0.798995612,59.94988952,5.852373724,0.510849641,59.7749665,6.445432835,0.771687254,60.31573317,1.128693898,0.59443635,60.15958163,6.353109047,1.251679608,60.92781785,4.809399002,0.513044941,59.86777564,6.42459796,0.987780502,59.88096965,4.202786865,0.444996653,60.2981532,2.645411076,1.19725896,60.48812531,5.715635043,0.492061829,60.73110092,5.056561201
-0.755624,-0.26669816,59.91671113,2.992616026,0.909518292,59.81256677,6.401614372,0.257641878,59.05943098,4.970360372,0.603680283,59.76580524,6.435708784,0.672172594,59.39343261,4.304469135,-0.659456222,60.44985408,4.394653368,0.505714622,59.3328833,5.910607494,-0.012216591,59.82980143,5.100421075,0.798357813,59.94970688,5.848995995,0.509046545,59.77394822,6.441240166,0.772575336,60.31678178,1.130053014,0.592295279,60.15874917,6.349386528,1.251070815,60.92744669,4.803703406,0.511156904,59.86677511,6.420475663,0.99138436,59.87769138,4.200138425,0.44229829,60.29859907,2.644909369,1.193900129,60.48877485,5.711838654,0.48276848,60.72899646,5.035071395
-0.752291,-0.276367718,59.90955517,2.964592286,0.908040513,59.81262556,6.398221385,0.255344701,59.05119144,4.969610386,0.602247755,59.76506078,6.431603084,0.676485579,59.38981179,4.301621747,-0.662116447,60.44073218,4.368158316,0.507858951,59.33240434,5.907904599,-0.015037529,59.82684121,5.091656946,0.797782564,59.94968034,5.845401064,0.507580936,59.77295698,6.436922107,0.773641665,60.31776094,1.131262989,0.59004261,60.15800558,6.345396903,1.250710932,60.92783265,4.797883605,0.509498367,59.86579661,6.416195944,0.995024778,59.87452226,4.197333002,0.439806134,60.29926788,2.644258319,1.190618498,60.48951113,5.707572338,0.474397237,60.72688271,5.013713816
-0.748959,-0.285798539,59.90281572,2.934832615,0.907001872,59.81308603,6.39460982,0.253527736,59.04283232,4.968853438,0.601278174,59.76469764,6.427435756,0.681174781,59.38599314,4.298572777,-0.664551881,60.43065021,4.340403051,0.509727834,59.33225655,5.9051748,-0.017467588,59.82366314,5.08265953,0.7973957,59.94972424,5.841556822,0.506580568,59.77233773,6.432577854,0.774827144,60.31852737,1.132246487,0.58816526,60.15758966,6.341122358,1.251544432,60.92854116,4.791915372,0.508284162,59.86517787,6.411835246,0.998722384,59.8713651,4.194336598,0.437599289,60.3001031,2.643412871,1.187896503,60.48999818,5.70282806,0.467736415,60.72500807,4.992659744
-0.745626,-0.295194893,59.89657419,2.902898176,0.906572653,59.8138658,6.390746565,0.252251095,59.03445437,4.967966725,0.600894077,59.76500368,6.423289751,0.686194363,59.38190975,4.295283159,-0.66677354,60.41949953,4.311058007,0.511039087,59.33254523,5.902386564,-0.019216678,59.82049314,5.072942669,0.797344202,59.94974035,5.837430754,0.506178344,59.77249171,6.428320453,0.776060738,60.3189217,1.132922046,0.58722273,60.15778244,6.336548565,1.254666507,60.9290564,4.785781779,0.50775035,59.8653127,6.407482001,1.002499721,59.86810612,4.191112108,0.435759798,60.30104732,2.642327832,1.186294131,60.48985472,5.69760817,0.463670919,60.72366941,4.972076446
-0.742294,-0.305008979,59.89036437,2.871612781,0.904219883,59.81465979,6.387992293,0.249350908,59.02742047,4.967267127,0.598833332,59.76325227,6.419333618,0.691178199,59.37775672,4.29307262,-0.667765149,60.4084181,4.281569187,0.51241698,59.33120374,5.899758957,-0.021539106,59.81755666,5.064586282,0.796028486,59.94971511,5.834272314,0.504039673,59.76995166,6.423995053,0.777188115,60.31939488,1.135326533,0.582235509,60.15591845,6.332593377,1.253493651,60.93061274,4.78012277,0.504921223,59.86278604,6.403175601,1.006383934,59.86466831,4.188909076,0.434850441,60.30041705,2.642107168,1.182685061,60.49140631,5.692889667,0.457037025,60.72030102,4.949194568
-0.73896,-0.314577883,59.88447119,2.838852633,0.902913723,59.81528489,6.384743271,0.246116777,59.02022144,4.966663916,0.597727688,59.76223509,6.415290934,0.696325934,59.37378653,4.290484295,-0.669022424,60.39610967,4.25096519,0.514022694,59.33014602,5.896859995,-0.023826689,59.81449953,5.056297481,0.795440431,59.94973843,5.830737069,0.50288751,59.76842422,6.419704999,0.778080873,60.32035532,1.137305186,0.579242413,60.1548035,6.328489884,1.253488629,60.93255061,4.774336745,0.503323556,59.86126135,6.398883696,1.01050732,59.8613564,4.186305268,0.434133901,60.29999426,2.641548191,1.180151527,60.49272898,5.687737394,0.4519604,60.71772025,4.926565296
-0.735627,-0.323999427,59.87879518,2.804862319,0.902384786,59.81569259,6.381090267,0.242466253,59.01288135,4.966142359,0.597293603,59.76184525,6.411186654,0.701484079,59.36995206,4.287576651,-0.670473901,60.38273526,4.219427728,0.515612788,59.32932086,5.893726613,-0.026076109,59.8113815,5.047942018,0.795398917,59.94973881,5.826891054,0.502430848,59.76778534,6.41545534,0.778745008,60.32156806,1.138893046,0.577905484,60.15434421,6.324268546,1.254725141,60.93459213,4.76847045,0.502653807,59.86061864,6.394613652,1.014768988,59.85809127,4.183363995,0.433571555,60.29965765,2.640680337,1.178587704,60.49371235,5.682261603,0.448421625,60.71585891,4.904230582
-0.732295,-0.333375022,59.87323622,2.769851947,0.902385089,59.81585098,6.377112991,0.238335774,59.0054208,4.965687211,0.597280683,59.76198213,6.407036323,0.706520915,59.36620966,4.284401362,-0.672052699,60.36844269,4.187103832,0.516984099,59.3286815,5.890391797,-0.028281466,59.80824841,5.03939387,0.795738756,59.94965888,5.822790757,0.502414561,59.76791344,6.411241932,0.779197495,60.3228309,1.140127222,0.577904732,60.15444339,6.319945441,1.257227818,60.9364964,4.762553757,0.502640579,59.86073825,6.390362454,1.019081555,59.85480293,4.180141757,0.433128058,60.29930439,2.639531028,1.177879577,60.4942758,5.676553994,0.44636556,60.71462782,4.882211617
-0.728961,-0.342807436,59.86769394,2.733990232,0.902691834,59.81574314,6.372878824,0.23367872,58.99785443,4.965283445,0.597472679,59.76255326,6.402846501,0.711326184,59.36251951,4.281001989,-0.673698185,60.35336198,4.154101913,0.517972754,59.32818671,5.886883756,-0.030435463,59.80513025,5.030534994,0.796312212,59.9494546,5.818482076,0.502619812,59.76869261,6.407052508,0.77946427,60.32397441,1.141045255,0.57894355,60.15500411,6.315524728,1.260975192,60.93805828,4.75659872,0.503046097,59.86150437,6.386118223,1.023371368,59.85143029,4.176686857,0.432771295,60.29884951,2.638124563,1.177908081,60.49436542,5.670686733,0.445706114,60.71391859,4.860510497
-0.725629,-0.352370848,59.86208436,2.697510742,0.903106828,59.81536718,6.368455881,0.228479782,58.99021177,4.964918101,0.597684962,59.76347215,6.398627843,0.715796384,59.35885663,4.277424243,-0.675351421,60.33765044,4.120590793,0.518450417,59.32780222,5.88323661,-0.032523663,59.80204887,5.021282373,0.796986512,59.9490954,5.81401348,0.502860767,59.77000978,6.402879903,0.779578335,60.32485736,1.141682504,0.580743563,60.15592969,6.311014179,1.265886031,60.93910325,4.750617143,0.503662343,59.86280288,6.381874013,1.027565289,59.84793099,4.173049836,0.432472709,60.29822637,2.636486601,1.178548049,60.4939527,5.6647304,0.446325727,60.71360578,4.839175466
-0.7223,-0.362136891,59.85632395,2.660604696,0.903457734,59.8147368,6.363900967,0.222743394,58.98251263,4.964579817,0.597763439,59.76465884,6.394382989,0.719850109,59.35519972,4.273706296,-0.676960174,60.32144864,4.086701946,0.518328268,59.32749878,5.879480373,-0.034531523,59.79900699,5.011563516,0.797644854,59.94856385,5.809423656,0.502982827,59.77175543,6.398709959,0.779579866,60.32537005,1.142075828,0.583043973,60.15712648,6.30641382,1.271825287,60.9394944,4.744602681,0.504309426,59.8645225,6.377615904,1.031603639,59.84427144,4.16927362,0.432205427,60.29738511,2.634640843,1.179666033,60.49303585,5.658736799,0.448067076,60.713545,4.818234639
-0.718963,-0.372201112,59.85031358,2.623316054,0.903598912,59.8138776,6.359246142,0.216474673,58.9747438,4.964259103,0.597581948,59.76604541,6.390095079,0.723435361,59.35152134,4.269867479,-0.678482579,60.30483156,4.052434007,0.517551026,59.32725171,5.875629957,-0.036449316,59.79597895,5.001287072,0.798187655,59.94785266,5.80472808,0.502859615,59.77383202,6.394510615,0.77951429,60.32543175,1.142262711,0.585610396,60.15851164,6.30170377,1.278627555,60.93912971,4.738514128,0.504835298,59.86656367,6.373311887,1.035449615,59.8404155,4.165382072,0.431943236,60.29628794,2.632602444,1.181127095,60.49163293,5.65272245,0.450744552,60.71357739,4.797642281
-0.71563,-0.382576663,59.84400158,2.585931827,0.903408976,59.81283598,6.354547582,0.209745362,58.96693843,4.963952697,0.597041283,59.76756151,6.385772852,0.726490412,59.34782641,4.265948443,-0.679870079,60.28798203,4.018011638,0.516102795,59.32704301,5.871725668,-0.038251854,59.79294167,4.990450032,0.798525747,59.94697172,5.799968243,0.502390838,59.77613255,6.390276101,0.779432278,60.32498775,1.142279172,0.588205682,60.16000077,6.296894018,1.286026109,60.93794622,4.732338913,0.505106989,59.86881791,6.368957229,1.03904805,59.83636431,4.161420736,0.431662768,60.29491942,2.630399241,1.182779466,60.48979599,5.646731856,0.454114659,60.71353203,4.77749526
-0.712301,-0.393295657,59.83732438,2.548591505,0.902795,59.81167184,6.349837185,0.202633278,58.95909327,4.963661074,0.596068623,59.76914788,6.381406165,0.728985554,59.34411389,4.261971613,-0.681083496,60.27101788,3.983527304,0.51400383,59.32685778,5.86779352,-0.039919724,59.78984253,4.979035452,0.798587406,59.94594205,5.795163026,0.501501715,59.77856048,6.385983453,0.779388701,60.32401349,1.142163316,0.590614969,60.16152348,6.291976113,1.293719467,60.93592597,4.726029852,0.505016114,59.87118795,6.364530019,1.042367568,59.83211755,4.157416657,0.431340587,60.2932768,2.628051903,1.184468339,60.48760047,5.640774262,0.457896071,60.71323088,4.757812926
-0.708972,-0.404386629,59.83021928,2.511374371,0.901689045,59.81045891,6.345133222,0.195234095,58.9511853,4.963390285,0.59461326,59.77075434,6.37697607,0.730909349,59.34038545,4.257949544,-0.682086939,60.25402869,3.949020911,0.511305328,59.32668447,5.863854129,-0.041433932,59.78660687,4.967032282,0.798314987,59.94479595,5.790319289,0.500138319,59.78102717,6.381602417,0.779442313,60.32250895,1.141953369,0.592638942,60.16302275,6.286933384,1.301362583,60.93309235,4.719518741,0.504473647,59.87358546,6.360001118,1.045388969,59.82768088,4.153386958,0.430953523,60.29136981,2.625577269,1.186034771,60.48514504,5.634838139,0.461768932,60.71249249,4.738589735
-0.705639,-0.415861508,59.82263197,2.47434519,0.900046714,59.80928643,6.340446206,0.187671095,58.94317975,4.963153287,0.592644924,59.77233758,6.372459942,0.732263666,59.33665002,4.253889698,-0.682844025,60.23709641,3.914521206,0.508089945,59.32651427,5.859927888,-0.042773679,59.78314157,4.954447798,0.797663308,59.94357815,5.785437641,0.498265567,59.78344848,6.377100348,0.779656545,60.32049785,1.141687966,0.594087565,60.16445363,6.281746083,1.308557239,60.92951311,4.712722795,0.503406839,59.87592801,6.355339073,1.048100137,59.82307069,4.149343741,0.430478743,60.28922182,2.622990968,1.187312643,60.48255479,5.628898249,0.465368172,60.71113385,4.719819676
-0.702302,-0.427699716,59.81452723,2.437598886,0.897849481,59.8082613,6.335784629,0.180107432,58.93503871,4.962971156,0.59015634,59.77385879,6.367837017,0.733063109,59.33292852,4.249799469,-0.683315447,60.22031612,3.88008717,0.504477218,59.32634067,5.856040223,-0.043915256,59.77933999,4.941324416,0.796600724,59.94234799,5.780518401,0.495869538,59.78574109,6.372447711,0.78009994,60.31803123,1.141407149,0.59477719,60.16578161,6.276397228,1.314842733,60.92530908,4.705552473,0.501760255,59.87813554,6.350515692,1.050493294,59.81832047,4.145299087,0.429894458,60.28687323,2.620310903,1.188126444,60.4799866,5.622922328,0.468276913,60.7089746,4.701517539
-0.698973,-0.4398151,59.80591426,2.401345012,0.895114911,59.80750879,6.331165836,0.172765599,58.92674163,4.962873745,0.587174223,59.77528058,6.363100645,0.733338462,59.32926272,4.245696202,-0.683458898,60.20383433,3.845888882,0.50063575,59.32615948,5.852230816,-0.044831561,59.77509622,4.927776372,0.795115741,59.94118249,5.77557368,0.492968419,59.78781823,6.367630835,0.780843417,60.31519781,1.141153344,0.59453662,60.16697996,6.270886358,1.319693261,60.92067071,4.697932469,0.499505554,59.88012634,6.34551913,1.052562522,59.8134938,4.141274694,0.429182766,60.28438916,2.61756448,1.18829434,60.47763518,5.616885457,0.470029267,60.70585181,4.683757849
-0.695641,-0.452181612,59.79675823,2.365524754,0.891868506,59.80716272,6.326567412,0.16585,58.91819916,4.962898962,0.583729599,59.77658213,6.358209148,0.733140601,59.32567646,4.241564067,-0.683229794,60.18767427,3.811846749,0.496742257,59.32596702,5.848513542,-0.045502492,59.77026473,4.913847896,0.793202595,59.94016336,5.770575506,0.489584154,59.78961232,6.362602111,0.781967679,60.31209482,1.140968579,0.593208701,60.16804125,6.265171548,1.322579181,60.91580732,4.689724026,0.496620489,59.88183837,6.340302021,1.054326472,59.8086338,4.137259459,0.428323111,60.28183353,2.614759702,1.187632828,60.47570621,5.61070685,0.470139316,60.7015901,4.666487273
-0.692308,-0.464089317,59.78677377,2.329027799,0.887301708,59.80634872,6.322757138,0.157329359,58.91156075,4.963081886,0.579098399,59.77533559,6.353332683,0.732768887,59.3216957,4.238118932,-0.682058233,60.17039419,3.778173279,0.492758157,59.32438591,5.845555812,-0.047154246,59.76548478,4.900900518,0.790424673,59.93853453,5.766256569,0.484918103,59.78822728,6.35737309,0.782813613,60.30921729,1.140897405,0.588314627,60.16669734,6.259860051,1.325983157,60.91191527,4.683138721,0.491893833,59.88043727,6.334987699,1.055900719,59.80337593,4.133919245,0.427363712,60.27839609,2.613105846,1.18531683,60.47417721,5.605270553,0.472781319,60.69832711,4.64730465
-0.688975,-0.47697714,59.7768628,2.291458914,0.883231902,59.80608879,6.318945801,0.149146519,58.90539736,4.963677843,0.575003454,59.77422642,6.348373183,0.732490302,59.31761429,4.234825421,-0.679613146,60.1530897,3.743610379,0.48919295,59.32337405,5.842871962,-0.048201547,59.76097761,4.88831726,0.788113453,59.9373975,5.761934457,0.480771881,59.78685279,6.35203845,0.784228858,60.30553381,1.141271027,0.583459491,60.16551208,6.254510976,1.328567302,60.90753823,4.675582412,0.487569834,59.87905821,6.329579692,1.057562905,59.79799858,4.130679696,0.426341154,60.27528396,2.611763402,1.18347329,60.47302011,5.599428492,0.474723105,60.69460262,4.628226527
-0.685644,-0.490670012,59.76685284,2.253107064,0.87964293,59.80628087,6.315093679,0.141287069,58.89959212,4.964625253,0.571431767,59.77319861,6.343331959,0.732297414,59.31345131,4.231625699,-0.676046493,60.13555816,3.708339865,0.486040082,59.32281624,5.840391442,-0.048839488,59.75659097,4.876162834,0.786201217,59.93667157,5.757583102,0.4771361,59.78544675,6.346612031,0.786042195,60.30140805,1.14201761,0.578676357,60.16442554,6.249124248,1.330202924,60.90280874,4.667145951,0.48364985,59.87765747,6.324090875,1.059238495,59.79256917,4.127494952,0.425217364,60.27259284,2.610683764,1.181980059,60.47220364,5.59320235,0.475839176,60.69040005,4.609207388
-0.682314,-0.505009151,59.75659081,2.214230854,0.876500428,59.80682426,6.311160856,0.133719489,58.89402808,4.965860002,0.568351195,59.7722031,6.338204949,0.732180888,59.30921695,4.228461721,-0.671501,60.11761209,3.672523261,0.48327076,59.32260177,5.838041338,-0.049255929,59.75218932,4.864473659,0.784613107,59.93627432,5.753172923,0.473982393,59.78397566,6.341100598,0.78809035,60.29715236,1.143060753,0.573987087,60.16338301,6.243692502,1.330804224,60.89783922,4.657924025,0.480118137,59.87619941,6.318526679,1.06085978,59.78714148,4.124317931,0.423962523,60.27039208,2.609812968,1.18072177,60.47168593,5.586612334,0.47605299,60.6857034,4.590177215
-0.678981,-0.519857547,59.74594083,2.175052993,0.87375424,59.80762186,6.307106652,0.126395645,58.88859023,4.967316661,0.565712448,59.77119852,6.332982369,0.73212975,59.30491207,4.225275378,-0.666108411,60.09907947,3.636298338,0.480835463,59.32262659,5.835747093,-0.049629584,59.74765309,4.853260205,0.783268424,59.9361236,5.748670666,0.471265187,59.78241489,6.335503594,0.790219377,60.29302974,1.144319932,0.569402586,60.16233662,6.238201264,1.330324552,60.8927203,4.648009992,0.476943216,59.874657,6.312884964,1.062365361,59.78175545,4.121100358,0.422553279,60.26872677,2.609092879,1.179590946,60.47141654,5.579675536,0.475333838,60.68049336,4.571040378
-0.675645,-0.53507112,59.73480473,2.135840833,0.871345145,59.80857882,6.302897585,0.119265795,58.88317725,4.968925257,0.563455082,59.77015344,6.327659582,0.732131552,59.30053709,4.222014871,-0.660002642,60.07984263,3.599854528,0.478669369,59.32279339,5.833437116,-0.05012893,59.74288609,4.842531582,0.782083581,59.93613806,5.744048637,0.46892769,59.78075212,6.329824934,0.792279336,60.28926604,1.145707259,0.564932759,60.16124841,6.232640478,1.328756818,60.88753111,4.637514534,0.474084803,59.8730154,6.307167926,1.063696313,59.77644833,4.117799229,0.420974311,60.26762214,2.608462834,1.178490478,60.47133733,5.572420119,0.473698198,60.67475615,4.551713943
-0.67231,-0.550498756,59.72312419,2.096904565,0.869203527,59.80960171,6.298507993,0.112276965,58.87770159,4.970610038,0.561505374,59.76904673,6.322237693,0.732172108,59.29609211,4.218634999,-0.653326351,60.05984303,3.563433276,0.476690912,59.32301076,5.831042763,-0.050910609,59.73781516,4.832292826,0.780971415,59.93623604,5.739285342,0.46689963,59.77898812,6.324073579,0.794123971,60.28605001,1.147126378,0.560586109,60.1600914,6.227004759,1.326141211,60.88233931,4.626567458,0.471491961,59.87127289,6.301382583,1.06479697,59.77125378,4.114377187,0.419218402,60.26708013,2.607859114,1.177333989,60.47138129,5.564887167,0.471216782,60.66848581,4.532126884
-0.668979,-0.566008014,59.71086546,2.058534052,0.867246652,59.8106005,6.29391415,0.1053622,58.87208256,4.972292,0.55977336,59.76786628,6.316715882,0.732235644,59.2915703,4.215092858,-0.646224001,60.03905494,3.527270739,0.474799258,59.32319394,5.828495569,-0.052117365,59.73238251,4.82252803,0.779840535,59.93633583,5.734359031,0.465094008,59.77713446,6.318255273,0.795614757,60.28352669,1.148475277,0.556363224,60.15884891,6.221285056,1.322565967,60.8771925,4.615300252,0.469099027,59.86943873,6.295532397,1.065617713,59.76619288,4.110798104,0.417283832,60.26707661,2.607214505,1.176045889,60.4714724,5.557120077,0.468015065,60.66167652,4.512190715
